HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
03/19/2018 07:00,10860.00,1210.55,2538.32,694.94,10329.71,3097.67,5386.62,1023.33,35141.13
03/19/2018 08:00,11195.45,1263.57,2625.72,735.91,11032.33,3205.26,5533.94,1081.24,36673.43
03/19/2018 09:00,11228.69,1238.74,2615.39,734.37,10975.20,3158.03,5452.33,1076.13,36478.88
03/19/2018 10:00,11542.42,1326.02,2633.98,740.44,11098.21,3287.16,5547.80,1084.16,37260.20
03/19/2018 11:00,11909.15,1365.09,2623.61,742.46,11279.90,3474.48,5703.83,1080.19,38178.71
03/19/2018 12:00,12194.05,1373.99,2608.52,737.30,11353.85,3674.18,5865.69,1084.10,38891.67
03/19/2018 13:00,12487.44,1399.77,2580.07,733.32,11388.09,3844.45,6027.01,1073.60,39533.75
03/19/2018 14:00,12917.08,1416.29,2580.30,737.18,11439.07,3973.90,6200.56,1076.90,40341.28
03/19/2018 15:00,13196.08,1453.44,2589.54,731.93,11463.83,4083.90,6381.81,1086.27,40986.80
03/19/2018 16:00,13331.81,1436.00,2610.07,722.48,11402.57,4172.87,6529.84,1093.24,41298.89
03/19/2018 17:00,13472.94,1448.11,2614.97,720.00,11366.27,4224.21,6726.67,1112.05,41685.21
03/19/2018 18:00,13268.29,1434.25,2603.09,715.61,11352.24,4165.66,6880.83,1115.06,41535.04
03/19/2018 19:00,12810.27,1411.53,2589.03,719.65,11284.08,4036.19,6794.93,1110.66,40756.34
03/19/2018 20:00,12421.12,1410.59,2578.82,741.96,11389.11,3843.70,6570.69,1107.40,40063.38
03/19/2018 21:00,12260.44,1431.65,2617.74,772.09,11778.54,3826.10,6620.95,1138.03,40445.53
03/19/2018 22:00,11686.41,1379.35,2605.94,754.97,11403.83,3657.02,6241.80,1112.09,38841.42
03/19/2018 23:00,10766.80,1275.15,2546.69,712.38,10506.77,3348.31,5619.02,1046.03,35821.16
03/19/2018 24:00,9902.73,1149.02,2485.46,673.51,9506.72,2978.75,4976.35,972.87,32645.41
03/20/2018 01:00,9196.78,1076.62,2451.09,655.17,8910.44,2704.37,4515.37,915.15,30425.00
03/20/2018 02:00,8766.16,1035.62,2435.31,645.62,8539.61,2525.79,4232.05,896.34,29076.51
03/20/2018 03:00,8485.47,1004.52,2415.79,642.51,8458.44,2405.38,4087.50,887.39,28386.99
03/20/2018 04:00,8352.77,1007.96,2414.67,651.06,8507.39,2333.59,4016.56,887.23,28171.24
03/20/2018 05:00,8459.31,1042.66,2436.67,669.67,8863.96,2326.96,4093.57,904.13,28796.93
03/20/2018 06:00,8975.21,1119.29,2497.49,719.95,9859.88,2446.66,4426.40,958.15,31003.04
03/20/2018 07:00,9838.94,1225.20,2609.19,808.67,11600.83,2760.58,5080.30,1074.77,34998.47
03/20/2018 08:00,10145.43,1303.62,2685.90,845.32,12445.47,2870.26,5423.44,1149.65,36869.08
03/20/2018 09:00,10085.66,1366.83,2639.76,833.78,12199.20,2791.86,5371.18,1126.59,36414.85
03/20/2018 10:00,10271.42,1341.99,2616.67,816.86,12024.89,2849.81,5374.06,1122.37,36418.08
03/20/2018 11:00,10424.59,1342.29,2580.58,801.00,11838.21,2912.51,5370.98,1103.51,36373.66
03/20/2018 12:00,10451.08,1327.71,2542.79,778.83,11627.72,2988.23,5351.68,1082.72,36150.76
03/20/2018 13:00,10441.37,1310.82,2543.54,763.30,11431.09,3083.42,5331.73,1071.46,35976.72
03/20/2018 14:00,10532.04,1303.46,2556.86,747.85,11211.91,3216.04,5370.27,1063.29,36001.73
03/20/2018 15:00,10644.44,1292.16,2550.73,722.10,11022.42,3370.29,5439.43,1042.21,36083.77
03/20/2018 16:00,10771.11,1285.02,2548.58,706.37,10864.87,3513.17,5554.53,1023.30,36266.96
03/20/2018 17:00,10941.24,1284.52,2573.54,707.90,10884.24,3645.85,5742.26,1048.27,36827.83
03/20/2018 18:00,10933.69,1286.37,2573.10,709.40,10958.99,3664.63,5911.27,1066.72,37104.17
03/20/2018 19:00,10751.90,1289.71,2576.19,718.23,10991.28,3572.51,6024.31,1080.76,37004.89
03/20/2018 20:00,10696.65,1328.69,2559.53,740.58,11288.81,3430.15,6026.77,1092.12,37163.31
03/20/2018 21:00,10838.93,1357.63,2610.37,770.74,11803.97,3461.88,6183.73,1120.30,38147.55
03/20/2018 22:00,10465.26,1323.40,2603.57,751.99,11481.56,3349.78,5911.54,1095.29,36982.39
03/20/2018 23:00,9813.47,1243.06,2523.94,708.65,10635.57,3090.82,5376.06,1025.78,34417.36
03/20/2018 24:00,9226.08,1177.27,2474.18,673.08,9776.63,2794.52,4804.62,961.89,31888.26
03/21/2018 01:00,8749.12,1128.51,2447.67,652.92,9158.74,2560.09,4395.86,927.74,30020.63
03/21/2018 02:00,8451.09,1100.40,2428.52,643.87,8915.10,2405.64,4214.00,912.46,29071.08
03/21/2018 03:00,8296.10,1103.30,2420.00,646.27,8869.20,2322.07,4127.07,906.19,28690.20
03/21/2018 04:00,8310.80,1094.23,2415.92,658.53,9009.55,2305.90,4116.06,911.16,28822.15
03/21/2018 05:00,8497.68,1130.35,2430.39,682.04,9407.71,2327.44,4231.93,933.35,29640.89
03/21/2018 06:00,9117.95,1237.51,2485.60,734.73,10445.22,2437.02,4676.48,987.91,32122.42
03/21/2018 07:00,10020.15,1401.69,2554.66,813.64,12053.02,2752.70,5432.66,1104.51,36133.02
03/21/2018 08:00,10347.56,1436.16,2603.05,842.05,12803.43,2864.97,5829.79,1170.15,37897.18
03/21/2018 09:00,10351.22,1397.86,2576.98,820.79,12434.29,2789.99,5714.81,1144.39,37230.34
03/21/2018 10:00,10330.00,1398.09,2565.28,792.97,11986.22,2831.28,5614.86,1114.15,36632.84
03/21/2018 11:00,10446.55,1352.66,2562.66,771.00,11626.31,2944.21,5520.86,1102.48,36326.72
03/21/2018 12:00,10508.67,1328.26,2559.49,744.94,11387.96,3039.93,5454.17,1080.76,36104.17
03/21/2018 13:00,10447.37,1303.09,2540.58,722.39,11237.87,3112.37,5443.54,1070.73,35877.95
03/21/2018 14:00,10627.81,1304.63,2556.74,710.29,11146.30,3234.61,5472.37,1065.26,36118.00
03/21/2018 15:00,10759.99,1302.68,2576.67,703.91,11111.36,3360.71,5558.66,1064.83,36438.82
03/21/2018 16:00,10908.58,1307.43,2597.81,703.87,11075.22,3486.09,5674.54,1072.17,36825.71
03/21/2018 17:00,11077.42,1330.65,2617.76,710.33,11283.72,3593.54,5797.59,1087.28,37498.29
03/21/2018 18:00,11116.24,1317.86,2622.42,700.15,11360.90,3573.58,5978.42,1089.47,37759.04
03/21/2018 19:00,10930.84,1322.28,2625.20,704.12,11292.65,3479.56,6004.48,1093.67,37452.81
03/21/2018 20:00,10874.03,1324.34,2600.41,714.32,11365.99,3371.45,6011.68,1087.36,37349.58
03/21/2018 21:00,11028.29,1375.42,2647.05,742.03,11809.69,3455.98,6191.65,1125.67,38375.78
03/21/2018 22:00,10692.19,1330.59,2634.10,728.83,11510.27,3406.60,5921.23,1102.52,37326.33
03/21/2018 23:00,10065.52,1244.45,2596.11,693.06,10575.10,3218.26,5425.15,1041.29,34858.94
03/21/2018 24:00,9319.11,1138.82,2519.36,650.69,9621.64,2918.58,4863.10,970.23,32001.53
03/22/2018 01:00,8743.75,1089.39,2450.03,613.46,9007.21,2645.86,4443.41,984.31,29977.42
03/22/2018 02:00,8500.72,986.87,2420.83,602.75,8632.56,2520.68,4208.56,965.80,28838.77
03/22/2018 03:00,8330.66,1014.25,2400.05,598.26,8417.97,2434.24,4089.44,926.63,28211.50
03/22/2018 04:00,8296.80,1019.88,2385.84,602.99,8437.93,2392.68,4014.73,906.58,28057.44
03/22/2018 05:00,8457.36,1070.35,2389.25,616.59,8716.59,2385.30,4137.49,914.55,28687.48
03/22/2018 06:00,9068.33,1157.33,2424.47,660.75,9639.70,2512.07,4510.36,958.20,30931.23
03/22/2018 07:00,9977.95,1325.93,2494.33,735.63,11178.14,2839.09,5209.33,1054.98,34815.38
03/22/2018 08:00,10238.72,1395.23,2549.42,766.90,11833.74,2961.97,5537.00,1099.30,36382.27
03/22/2018 09:00,10250.72,1366.75,2541.46,751.55,11591.48,2906.35,5479.33,1128.02,36015.66
03/22/2018 10:00,10392.00,1355.16,2556.18,733.96,11415.50,3007.14,5453.99,1131.32,36045.24
03/22/2018 11:00,10633.81,1329.12,2580.96,726.11,11444.96,3143.94,5497.50,1114.51,36470.92
03/22/2018 12:00,10732.28,1282.01,2601.31,716.61,11404.98,3261.59,5582.08,1124.40,36705.27
03/22/2018 13:00,10842.59,1330.62,2618.42,715.30,11361.71,3378.06,5663.33,1113.52,37023.56
03/22/2018 14:00,11047.91,1346.77,2659.36,724.17,11457.71,3502.61,5769.05,1125.49,37633.06
03/22/2018 15:00,11223.38,1340.64,2721.98,727.84,11494.49,3599.30,5934.97,1137.97,38180.56
03/22/2018 16:00,11387.53,1362.96,2768.33,735.66,11635.04,3651.57,6126.50,1163.98,38831.56
03/22/2018 17:00,11477.08,1327.94,2803.74,740.98,11888.37,3650.57,6211.60,1189.08,39289.35
03/22/2018 18:00,11306.21,1333.38,2793.85,748.02,12020.24,3591.58,6243.84,1200.26,39237.38
03/22/2018 19:00,10953.45,1369.39,2802.47,745.42,11999.19,3491.09,6241.42,1196.62,38799.04
03/22/2018 20:00,10862.46,1379.27,2776.13,748.81,11981.72,3450.65,6201.01,1191.40,38591.45
03/22/2018 21:00,11064.17,1381.74,2783.08,775.53,12353.45,3572.49,6383.49,1204.82,39518.77
03/22/2018 22:00,10717.56,1333.50,2751.43,757.95,11898.18,3502.39,6099.02,1143.85,38203.90
03/22/2018 23:00,10069.35,1228.76,2675.33,709.09,11064.59,3297.59,5609.03,1082.33,35736.08
03/22/2018 24:00,9385.88,1119.69,2596.02,658.20,9994.81,3009.53,5040.72,1008.12,32812.95
03/23/2018 01:00,8916.72,1046.50,2520.49,627.10,9211.76,2773.93,4613.48,961.77,30671.75
03/23/2018 02:00,8597.51,986.35,2467.59,606.15,8698.19,2611.44,4338.40,930.17,29235.81
03/23/2018 03:00,8405.69,977.92,2425.27,595.63,8432.50,2518.31,4170.47,913.20,28438.98
03/23/2018 04:00,8360.85,924.09,2422.83,589.37,8336.16,2474.59,4141.04,905.77,28154.71
03/23/2018 05:00,8535.53,931.06,2433.75,592.02,8513.84,2483.76,4204.07,910.01,28604.05
03/23/2018 06:00,9065.85,1003.97,2455.45,625.05,9241.30,2594.75,4549.58,942.17,30478.12
03/23/2018 07:00,9896.23,1142.58,2527.97,687.70,10514.17,2918.72,5197.73,1028.46,33913.57
03/23/2018 08:00,10209.67,1229.95,2584.96,714.73,11168.78,3038.89,5530.05,1077.51,35554.55
03/23/2018 09:00,10308.85,1237.76,2564.22,720.95,11173.42,3013.20,5563.89,1066.67,35648.95
03/23/2018 10:00,10647.35,1282.96,2588.40,726.33,11344.03,3142.92,5673.95,1080.63,36486.57
03/23/2018 11:00,11018.05,1310.18,2610.08,735.71,11551.31,3279.95,5734.65,1091.02,37330.96
03/23/2018 12:00,11326.47,1326.46,2624.92,741.30,11577.85,3400.40,5838.08,1094.71,37930.19
03/23/2018 13:00,11572.06,1326.12,2637.61,736.22,11629.81,3497.25,5845.08,1101.96,38346.10
03/23/2018 14:00,11924.28,1357.28,2698.77,751.58,11676.79,3657.89,5916.65,1119.37,39102.61
03/23/2018 15:00,12233.62,1356.80,2749.26,758.21,11703.73,3809.49,5965.02,1135.43,39711.57
03/23/2018 16:00,12432.61,1354.72,2796.22,757.06,11679.21,3928.17,6060.40,1152.81,40161.20
03/23/2018 17:00,12543.36,1364.49,2821.83,756.66,11697.57,4001.47,6184.93,1171.48,40541.79
03/23/2018 18:00,12305.26,1304.83,2799.68,753.10,11627.92,3951.25,6266.61,1168.32,40176.98
03/23/2018 19:00,11790.34,1328.22,2775.17,745.20,11592.44,3814.86,6237.30,1159.83,39443.36
03/23/2018 20:00,11523.07,1343.72,2744.43,744.06,11571.06,3649.79,6250.79,1146.72,38973.65
03/23/2018 21:00,11571.98,1357.32,2753.12,764.62,11928.33,3655.26,6369.01,1165.62,39565.25
03/23/2018 22:00,11285.08,1328.91,2721.19,750.08,11720.03,3557.26,6167.67,1141.88,38672.10
03/23/2018 23:00,10833.18,1239.44,2663.97,714.95,11139.09,3412.23,5795.59,1096.73,36895.19
03/23/2018 24:00,10287.34,1160.77,2601.63,677.98,10303.17,3221.47,5361.72,1042.48,34656.56
03/24/2018 01:00,9692.63,1102.98,2524.19,636.93,9560.95,3019.32,4909.39,984.59,32430.97
03/24/2018 02:00,9315.61,1048.38,2477.88,613.59,8995.14,2849.19,4575.47,944.43,30819.68
03/24/2018 03:00,9034.97,1014.14,2451.75,597.25,8638.66,2748.46,4441.87,919.01,29846.11
03/24/2018 04:00,8861.15,996.64,2432.01,588.98,8427.55,2687.66,4351.29,903.19,29248.48
03/24/2018 05:00,8791.35,967.90,2399.95,582.92,8425.80,2654.29,4324.21,895.13,29041.55
03/24/2018 06:00,8926.12,1006.56,2398.51,593.79,8632.72,2687.79,4349.68,905.18,29500.33
03/24/2018 07:00,9179.29,1047.99,2422.01,613.41,9034.03,2781.80,4588.52,933.77,30600.81
03/24/2018 08:00,9483.96,1085.71,2453.26,632.63,9483.57,2869.31,4908.04,966.11,31882.59
03/24/2018 09:00,9846.47,1084.96,2468.16,657.18,10042.19,2963.33,5173.88,994.27,33230.43
03/24/2018 10:00,10267.41,1172.95,2515.43,686.20,10751.27,3158.28,5467.55,1029.28,35048.37
03/24/2018 11:00,10678.12,1240.05,2556.98,706.62,11314.91,3356.11,5701.52,1055.81,36610.12
03/24/2018 12:00,10939.94,1255.89,2587.26,717.15,11778.98,3512.95,5849.27,1074.66,37716.10
03/24/2018 13:00,11101.39,1272.19,2610.06,723.98,12203.81,3674.50,5937.87,1094.82,38618.62
03/24/2018 14:00,11280.06,1285.57,2642.69,738.16,12559.26,3813.53,6062.23,1133.06,39514.56
03/24/2018 15:00,11470.38,1322.57,2685.61,749.97,13006.03,3955.26,6262.25,1172.77,40624.84
03/24/2018 16:00,11597.17,1362.94,2739.37,771.03,13458.14,4077.48,6464.32,1217.16,41687.60
03/24/2018 17:00,11689.88,1401.09,2772.52,785.60,13692.64,4134.22,6742.98,1303.05,42521.99
03/24/2018 18:00,11667.21,1413.85,2780.92,789.72,13720.08,4096.05,6853.94,1312.21,42633.99
03/24/2018 19:00,11550.40,1337.77,2765.78,784.01,13455.73,3948.42,6792.44,1280.29,41914.84
03/24/2018 20:00,11478.42,1332.53,2713.88,764.81,13061.97,3767.62,6728.45,1237.50,41085.18
03/24/2018 21:00,11585.05,1354.00,2714.25,769.99,13008.22,3758.97,6721.79,1194.83,41107.10
03/24/2018 22:00,11310.81,1348.85,2675.02,743.94,12359.51,3616.51,6511.50,1142.19,39708.34
03/24/2018 23:00,10875.24,1296.38,2628.94,704.17,11567.57,3450.17,6184.46,1081.06,37787.99
03/24/2018 24:00,10344.62,1213.25,2571.13,657.85,10576.91,3252.38,5742.58,1003.84,35362.56
03/25/2018 01:00,9874.23,1130.79,2441.75,618.02,9726.45,3040.01,5281.81,945.85,33058.90
03/25/2018 02:00,9393.40,1073.46,2391.43,594.58,9049.20,2865.62,4938.84,907.66,31214.20
03/25/2018 03:00,9035.06,1031.72,2360.49,577.61,8568.91,2753.82,4696.51,887.59,29911.72
03/25/2018 04:00,8793.15,1007.80,2335.51,567.18,8311.03,2671.44,4551.28,873.49,29110.88
03/25/2018 05:00,8712.98,1005.67,2329.34,565.36,8213.07,2613.39,4461.61,865.23,28766.66
03/25/2018 06:00,8690.12,1017.76,2330.88,575.31,8281.13,2600.49,4476.42,867.24,28839.34
03/25/2018 07:00,8795.28,1042.54,2338.00,591.56,8538.42,2639.87,4596.09,889.21,29430.96
03/25/2018 08:00,8903.37,1047.32,2349.33,610.32,8954.78,2661.62,4804.06,918.47,30249.28
03/25/2018 09:00,9171.55,1132.60,2350.68,634.90,9504.86,2762.31,5037.24,949.74,31543.88
03/25/2018 10:00,9763.39,1191.57,2406.82,657.13,10091.44,3033.58,5334.19,990.08,33468.18
03/25/2018 11:00,10483.70,1219.43,2464.88,667.78,10608.03,3292.83,5566.68,1019.25,35322.59
03/25/2018 12:00,11125.40,1272.15,2513.31,668.74,10959.93,3550.59,5772.74,1048.52,36911.38
03/25/2018 13:00,11689.85,1297.62,2579.25,686.32,11259.94,3781.64,5910.66,1096.66,38301.93
03/25/2018 14:00,12206.32,1329.92,2629.19,702.60,11487.80,3989.63,5969.68,1138.56,39453.70
03/25/2018 15:00,12655.98,1342.25,2666.32,717.25,11677.56,4149.40,6017.55,1179.52,40405.83
03/25/2018 16:00,12904.43,1364.75,2685.31,736.03,11790.05,4278.36,6071.59,1221.59,41052.11
03/25/2018 17:00,12964.30,1389.72,2682.06,757.42,11901.68,4309.68,6208.92,1256.21,41469.99
03/25/2018 18:00,12883.03,1406.11,2696.61,769.87,12077.35,4251.78,6445.93,1269.33,41800.01
03/25/2018 19:00,12492.21,1401.73,2673.48,764.65,12116.24,4120.95,6608.69,1258.03,41435.99
03/25/2018 20:00,12153.24,1419.76,2644.22,769.45,12266.74,3978.22,6726.25,1238.68,41196.55
03/25/2018 21:00,12187.78,1488.53,2651.04,785.92,12696.15,4016.81,6962.17,1246.43,42034.83
03/25/2018 22:00,11831.59,1416.12,2627.94,767.74,12410.80,3914.40,6722.90,1209.43,40900.92
03/25/2018 23:00,11142.68,1330.79,2543.67,720.86,11574.97,3685.23,6184.90,1135.64,38318.75
03/25/2018 24:00,10400.70,1164.99,2477.62,673.81,10578.57,3400.19,5542.13,1056.17,35294.17
03/26/2018 01:00,9755.51,1124.65,2437.02,638.54,9782.81,3125.88,5046.73,990.91,32902.04
03/26/2018 02:00,9346.01,1080.54,2399.46,618.42,9226.31,2951.92,4746.14,949.43,31318.23
03/26/2018 03:00,9128.05,1056.38,2373.57,604.06,8914.98,2840.20,4571.71,924.87,30413.83
03/26/2018 04:00,9033.29,1039.00,2365.01,599.57,8760.90,2761.81,4505.49,911.12,29976.18
03/26/2018 05:00,9196.35,986.40,2368.49,605.78,8920.01,2751.78,4558.18,916.90,30303.89
03/26/2018 06:00,9735.07,1068.93,2404.39,635.46,9602.38,2864.41,4922.82,953.24,32186.70
03/26/2018 07:00,10529.43,1218.22,2462.24,693.34,10868.38,3142.33,5567.36,1040.57,35521.86
03/26/2018 08:00,10860.49,1283.98,2523.81,725.07,11522.98,3230.58,5908.07,1089.40,37144.38
03/26/2018 09:00,10941.22,1274.42,2523.08,729.18,11505.22,3190.42,5852.49,1086.27,37102.30
03/26/2018 10:00,11295.80,1359.93,2559.85,740.93,11706.87,3320.26,6029.62,1112.82,38126.08
03/26/2018 11:00,11789.76,1412.32,2591.54,759.85,12076.21,3520.55,6286.76,1124.44,39561.42
03/26/2018 12:00,12268.63,1453.16,2623.56,779.28,12426.56,3716.01,6599.87,1157.81,41024.86
03/26/2018 13:00,12640.19,1513.54,2640.80,797.69,12876.61,3897.81,6894.98,1172.13,42433.77
03/26/2018 14:00,12994.39,1566.05,2685.97,813.93,13358.70,4080.89,7187.75,1196.43,43884.11
03/26/2018 15:00,13304.77,1620.68,2729.45,818.24,13817.96,4250.79,7475.38,1213.87,45231.13
03/26/2018 16:00,13479.82,1612.61,2768.85,811.95,14229.30,4371.20,7725.53,1237.95,46237.22
03/26/2018 17:00,13493.41,1633.31,2772.47,803.17,14486.65,4434.37,7919.94,1256.10,46799.41
03/26/2018 18:00,13332.79,1609.19,2737.49,797.82,14466.43,4394.44,7977.04,1261.55,46576.74
03/26/2018 19:00,12913.94,1569.61,2694.16,796.02,14271.61,4235.61,7824.95,1231.93,45537.83
03/26/2018 20:00,12769.50,1565.91,2667.62,803.27,14183.08,4097.85,7594.64,1213.75,44895.61
03/26/2018 21:00,12814.53,1578.00,2663.47,808.52,14389.22,4147.22,7580.99,1231.97,45213.91
03/26/2018 22:00,12428.66,1509.29,2615.52,782.31,13765.78,4039.82,7169.97,1185.12,43496.47
03/26/2018 23:00,11695.96,1406.83,2536.37,728.14,12562.95,3768.49,6577.45,1096.14,40372.32
03/26/2018 24:00,10921.88,1286.97,2457.59,681.13,11278.82,3447.23,5894.96,1015.08,36983.65
03/27/2018 01:00,10270.93,1213.49,2424.44,649.11,10310.35,3186.04,5376.74,962.81,34393.90
03/27/2018 02:00,9801.47,1156.04,2375.83,622.18,9671.26,2993.08,5054.59,921.84,32596.26
03/27/2018 03:00,9576.29,1110.93,2354.10,610.89,9289.29,2877.90,4851.86,902.13,31573.40
03/27/2018 04:00,9446.98,1097.91,2334.50,605.42,9161.50,2796.62,4761.98,884.32,31089.22
03/27/2018 05:00,9503.03,1113.90,2340.98,610.61,9292.92,2783.37,4795.91,891.40,31332.12
03/27/2018 06:00,10023.99,1168.70,2382.65,637.38,9956.71,2910.22,5111.32,927.02,33117.99
03/27/2018 07:00,10825.99,1235.45,2453.23,701.15,11349.03,3229.23,5652.83,1014.74,36461.64
03/27/2018 08:00,11006.64,1288.39,2521.12,729.70,11929.79,3346.91,5919.35,1061.88,37803.77
03/27/2018 09:00,11068.95,1366.68,2505.29,732.42,11777.33,3314.40,5915.94,1057.11,37738.12
03/27/2018 10:00,11389.70,1393.28,2524.25,739.07,11868.00,3442.88,6119.14,1080.43,38556.76
03/27/2018 11:00,11788.77,1467.51,2528.57,746.43,12017.82,3599.96,6321.74,1096.84,39567.63
03/27/2018 12:00,12315.00,1514.98,2518.35,741.98,12070.59,3733.46,6496.64,1099.84,40490.83
03/27/2018 13:00,12802.39,1554.74,2541.23,743.34,12047.73,3885.72,6606.69,1106.96,41288.80
03/27/2018 14:00,12996.28,1587.72,2564.32,739.60,11997.18,4029.02,6680.35,1097.77,41692.23
03/27/2018 15:00,12740.00,1593.17,2562.76,729.84,11812.75,4185.08,6726.93,1085.63,41436.17
03/27/2018 16:00,12541.18,1598.15,2560.90,724.97,11636.22,4298.99,6773.30,1071.34,41205.05
03/27/2018 17:00,12412.86,1586.76,2569.63,731.76,11657.16,4383.91,6852.93,1069.19,41264.21
03/27/2018 18:00,12235.91,1567.45,2553.25,740.68,11744.96,4348.66,6847.95,1069.43,41108.31
03/27/2018 19:00,11984.84,1544.29,2540.39,747.01,11753.06,4219.73,6770.29,1075.25,40634.86
03/27/2018 20:00,12124.05,1544.24,2538.80,761.08,11831.67,4134.13,6670.96,1088.49,40693.42
03/27/2018 21:00,12282.13,1527.72,2575.98,774.19,11913.79,4194.68,6642.11,1110.93,41021.54
03/27/2018 22:00,11975.23,1439.11,2547.25,747.59,11403.82,4066.44,6250.72,1076.96,39507.12
03/27/2018 23:00,11367.64,1321.00,2476.25,701.49,10466.22,3775.51,5704.75,1013.51,36826.36
03/27/2018 24:00,10607.52,1204.55,2417.09,654.67,9482.24,3441.63,5139.92,951.90,33899.53
03/28/2018 01:00,9984.24,1128.91,2397.73,631.65,8914.72,3194.36,4711.62,903.89,31867.12
03/28/2018 02:00,9623.12,1074.76,2380.27,615.25,8522.51,3018.96,4408.92,884.86,30528.65
03/28/2018 03:00,9389.75,1049.92,2371.86,606.16,8292.01,2909.83,4233.76,874.19,29727.47
03/28/2018 04:00,9233.80,1009.25,2352.40,605.40,8200.17,2841.55,4147.21,871.91,29261.69
03/28/2018 05:00,9302.63,1018.23,2362.41,617.34,8445.83,2823.75,4156.68,880.31,29607.18
03/28/2018 06:00,9726.00,1084.34,2397.24,650.61,9115.35,2900.85,4488.54,914.75,31277.67
03/28/2018 07:00,10478.33,1196.38,2461.32,716.33,10479.66,3207.79,5081.46,1012.62,34633.87
03/28/2018 08:00,10789.60,1234.69,2527.39,745.05,11186.03,3323.07,5451.72,1079.26,36336.80
03/28/2018 09:00,10820.31,1236.66,2504.70,745.04,11169.32,3262.06,5512.80,1065.09,36315.98
03/28/2018 10:00,11067.32,1302.85,2504.38,750.06,11230.99,3208.97,5637.84,1066.35,36768.76
03/28/2018 11:00,11462.72,1316.64,2516.22,759.41,11399.94,3292.87,5724.01,1077.98,37549.79
03/28/2018 12:00,11810.52,1330.61,2520.54,760.19,11476.76,3430.54,5709.77,1076.04,38114.97
03/28/2018 13:00,11962.00,1318.65,2501.20,753.45,11457.19,3595.59,5693.34,1083.01,38364.41
03/28/2018 14:00,11981.82,1315.37,2494.85,732.50,11474.36,3708.65,5750.46,1072.52,38530.53
03/28/2018 15:00,11990.98,1309.41,2494.82,722.10,11357.46,3783.75,5858.04,1073.02,38589.57
03/28/2018 16:00,11985.48,1296.34,2497.86,720.47,11266.70,3867.98,5914.08,1062.07,38610.99
03/28/2018 17:00,11893.29,1307.30,2493.93,730.81,11350.82,3936.60,6014.74,1065.38,38792.86
03/28/2018 18:00,11659.01,1292.65,2486.21,723.81,11414.38,3919.53,6105.31,1061.46,38662.37
03/28/2018 19:00,11357.13,1304.83,2474.06,724.26,11433.92,3848.31,6140.07,1068.76,38351.32
03/28/2018 20:00,11400.60,1320.06,2474.44,733.75,11475.97,3805.89,6199.49,1064.54,38474.75
03/28/2018 21:00,11382.74,1346.85,2527.19,758.41,11705.15,3862.49,6331.94,1095.07,39009.85
03/28/2018 22:00,11039.40,1291.81,2518.47,738.79,11324.85,3765.66,6078.43,1075.41,37832.81
03/28/2018 23:00,10409.80,1203.15,2458.37,697.13,10477.45,3505.18,5578.72,1014.44,35344.24
03/28/2018 24:00,9698.97,1106.81,2394.13,656.12,9566.58,3189.61,4955.41,950.94,32518.57
03/29/2018 01:00,9058.66,1063.05,2348.07,622.99,8948.01,2894.29,4522.99,965.08,30423.13
03/29/2018 02:00,8762.58,959.61,2337.52,611.39,8589.37,2712.30,4318.49,950.77,29242.04
03/29/2018 03:00,8474.24,976.33,2333.16,605.11,8349.29,2604.92,4147.18,911.71,28401.92
03/29/2018 04:00,8269.51,971.84,2327.25,606.94,8342.01,2514.89,4092.30,893.45,28018.20
03/29/2018 05:00,8308.38,1005.51,2341.82,616.64,8522.63,2469.83,4151.37,905.95,28322.13
03/29/2018 06:00,8709.66,1063.69,2378.99,649.14,9313.26,2518.61,4447.69,949.49,30030.53
03/29/2018 07:00,9470.93,1192.39,2450.07,716.06,10643.90,2799.83,5084.96,1037.50,33395.62
03/29/2018 08:00,9863.07,1264.77,2532.51,747.97,11347.22,2914.54,5429.68,1082.00,35181.76
03/29/2018 09:00,9914.01,1258.96,2505.22,740.68,11266.20,2878.01,5427.30,1106.67,35097.05
03/29/2018 10:00,10156.46,1291.89,2519.58,741.03,11293.69,3004.87,5515.23,1102.38,35625.14
03/29/2018 11:00,10538.21,1301.54,2518.49,742.87,11396.07,3174.54,5580.76,1077.04,36329.53
03/29/2018 12:00,10851.58,1291.86,2524.46,739.33,11404.65,3336.73,5634.93,1077.40,36860.94
